first_index,all_indices,title_hi,title_en,youtube_url,tags
288,288,संतान गोपाल स्तोत्र,Santan Gopal Stotra,https://youtu.be/gyLT2Yz_yHo?si=6boX0E4ODR2nuxV9,"KrishnaJi, LoveAndRelationship, Strotam, Stuti"
289,289,कृष्णा चालीसा,Krishna Chalisa,https://youtu.be/EJufdp0WS0Q?si=fLbrGiYjPfMbjZp1,"Chalisa, KrishnaJi"
290,290,गोपाल चालीसा,Gopal Chalisa,https://youtu.be/hiZB_bwV0R4?si=NwWWTjZTLwZtJvLZ,"Chalisa, KrishnaJi"
291,291,कृष्ण अष्टकम,Krishna Ashtakam,https://youtu.be/PvdeDNeCiQc?si=T6FiME_l0gc5pd7S,"Ashtakam, KrishnaJi, LoveAndRelationship, Peace, Strotam"
292,292,बाल मुकुंद स्तुति,Bal Mukunda Stuti,https://youtu.be/0l0Kf_JdzGA?si=sub1fmI9QPj7Pvfy,"KrishnaJi, Stuti"
293,293,राधा-कृष्ण युगल स्तुति,Radha-Krishna Yugal Stuti,https://youtu.be/7VCiJ2N-1EA?si=Twq1UgJi0jETyqeg,"KrishnaJi, Stuti"
294,294,श्री द्वारकाधीशजी की शयन स्तुति,Shri Dwarkadhish Ji Ki Shayan Stuti,https://youtu.be/5FU1Zb4oXc8?si=iLU2g9Q85rMkbpD_,"KrishnaJi, Stuti"
295,295,कुन्ती स्तुति,Kunti Stuti,https://youtu.be/Wc3Ng3y4KL0?si=Udob2a9WMS6kOpua,"KrishnaJi, Stuti"
296,296,आरती कुंजबिहारी की,Aarti Kunjbihari Ki,https://youtu.be/EMO1AT1UQf0?si=YEPhm4K955xBp6RB,"Aarti, Janmashtami, KrishnaJi"
297,297,ॐ जय श्री कृष्ण हरे,Om Jai Shri Krishna Hare,https://youtu.be/NoX2I_mdzA8?si=83tsDkr6saVzcOu3,"Aarti, KrishnaJi"
298,298,आरती श्री बांके बिहारी तेरी आरती गाऊं,Aarti Shri Banke Bihari Teri Aarti Gaun,https://youtu.be/6LO2PRgbutc?si=yww6-9PsBDlf4jy1,"Aarti, Bhajan, Janmashtami, KrishnaJi, RamNavami"
299,299,"जय कान्हा काला, प्रभु जय कान्हा काला","Jai Kanha Kala, Prabhu Jai Kanha Kala",https://youtu.be/t_ULrM1Ei6k?si=1ZDLM8HZvDtov936,"Aarti, KrishnaJi"
300,300,आरती श्री बाल कृष्ण जी की,Aarti Shri Bal Krishna Ji Ki,https://youtu.be/xlaAaxz_tpQ?si=2ky0i3tyEWSaLvi0,"Aarti, KrishnaJi"
301,301,आरती जुगल किशोर की,Aarti Jugal Kishore Ki,https://youtu.be/6em96KXH2uY?si=3lnyN7ceeQdMOk9s,"Aarti, KrishnaJi"
302,302,जय जगदीश हरे,Jai Jagdish Hare,https://youtu.be/3ucCEjXS9n8?si=xmxtRMfp2MqjYvJP,"Aarti, KrishnaJi"
303,303,द्वारकाधीश आरती,Dwarkadhish Aarti,https://youtu.be/Eadz0b0AK4M?si=PDjr0UDP8HdWcMPs,"Aarti, KrishnaJi"
304,304,वसुदेवसुतं देवं,Vasudevasutam Devam,https://youtu.be/DdnIrdIyXPk?si=J0UsLQg_mLhBHqx8,"KrishnaJi, Shloka"
305,305,मूकं करोति वाचालं,Mukam Karoti Vachalam,https://youtu.be/AkCYiUsdArw?si=jLgaTztsiNDDIvg5,"KrishnaJi, Shloka"
306,306,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,https://youtu.be/1AOgbhmP0ig?si=HztCRx46d8XXa16m,"KrishnaJi, Shloka, VishnuJi"
307,307,कर्मण्येवाधिकारस्ते,Karmanyevadhikaraste,https://youtu.be/m0VD0vSXNXQ?si=rYvcj8atb4ReJtxk,"KrishnaJi, Shloka, Success"
308,308,सर्वधर्मान्परित्यज्य,Sarvadharmanparityajya,https://youtu.be/iNgFM6NKDxQ?si=HeemCWcs6L3oteQQ,"KrishnaJi, Shloka"
309,309,हे कृष्ण करुणा सिन्धु,He Krishna Karuna Sindhu,https://youtu.be/k6oKjApcd8k?si=iALtB1Cbee031oOL,"KrishnaJi, Shloka"
310,"310, 776, 792",अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy,"Bhajan, Diwali, Happiness, Health, Janmashtami, KrishnaJi, LoveAndRelationship, Mantra, Peace, Stuti, Success, VishnuJi"
311,311,सांवली सूरत पे मोहन दिल दीवाना हो गया,Sanwali Surat Pe Mohan Dil Deewana Ho Gaya,https://youtu.be/yaw7T0GnNr0?si=h1dYb9144M_yWkUP,"Bhajan, KrishnaJi"
312,"312, 796",छोटी छोटी गईया छोटे छोटे ग्वाल,Chhoti Chhoti Gaiya Chhote Chhote Gwal,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,"Bhajan, Happiness, Janmashtami, KrishnaJi, Stuti"
313,313,श्याम तेरी बंसी पुकारे राधा नाम,Shyam Teri Bansi Pukare Radha Naam,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,"Bhajan, Janmashtami, KrishnaJi, Stuti"
314,314,यशमति मैया से बोले नंदलाला,Yashomati Maiya Se Bole Nandlala,https://youtu.be/yWTN6bsDWN4?si=Lzw6_QbV5g85uOt9,"Bhajan, KrishnaJi, LoveAndRelationship"
315,315,कन्हैया ले चल परली पार,Kanhaiya Le Chal Parli Paar,https://youtu.be/cdc_bgVMkOs?si=iecRdyTDMAfElETW,"Bhajan, KrishnaJi"
316,316,नंद के आनंद भयो जय कन्हैया लाल की,Nand Ke Anand Bhayo Jai Kanhaiya Lal Ki,https://youtu.be/rSKgqcv-eoc?si=ncBCgt4hMLfctP-G,"Bhajan, KrishnaJi"
317,317,बड़ी देर भई नन्दलाला,Badi Der Bhai Nandlala,https://youtu.be/dheA6Pqjtm4?si=RiRbLmj8Bev2rpIx,"Bhajan, KrishnaJi"
318,318,मीठे रस से भरयोड़ी राधारानी लागे,Meethe Ras Se Bharyodi Radharani Lage,https://youtu.be/SMBeENVIFjk?si=WUZ0mVEySHXROaQ2,"Bhajan, KrishnaJi"
319,319,श्री कृष्ण जन्म कथा:,Shri Krishna Janm Katha:,https://youtu.be/DCkMeVhmiC4?si=jcdhcguIvw6rcsQE,"Janmashtami, Katha, KrishnaJi"
320,320,कालिया नाग मर्दन,Kaliya Naag Mardan,https://youtu.be/AB2sbXuL9kQ?si=MElc9dj-urTPQgvo,"Katha, KrishnaJi"
321,321,गोवर्धन जी कथा,Govardhan Ji Katha,https://youtu.be/mmVbmowFswQ?si=pZE5fw0QkulqRM2W,"Janmashtami, Katha, KrishnaJi"
322,322,माखन चोरी लीला,Makhan Chori Leela,https://youtu.be/-AXtzS1ytAc?si=5FAkilAIp3wx-dXp,"Katha, KrishnaJi"
323,323,श्रीकृष्ण ने किया कंस का वध,Shrikrishna Ne Kiya Kans Ka Vadh,https://youtu.be/adxlvgEH10Y?si=REKtFgT6xzkRzPjN,"Katha, KrishnaJi"
324,324,सुदामा चरित्र,Sudama Charitra,https://youtu.be/U2Eoov4alUA?si=ac_jo8SuW3a-_23H,"Katha, KrishnaJi"
325,325,द्रोपदी चीर हरण एक दर्दनाक सत्य कहानी,Draupadi Cheer Haran Ek Dardnak Satya Kahani,https://youtu.be/-fUdc_XQ_r8?si=KKo6QkS23XZzJqmh,"Katha, KrishnaJi"
326,326,नरकासुर वध कथा...,Narkasur Vadh Katha...,https://youtu.be/lnoXCvbRetI?si=VVTxM9JEQj9a8_Y7,"Katha, KrishnaJi"
327,327,बीज मंत्र,Beej Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,"DurjaJi, Dussehra, Mantra, Peace, Strength"
328,328,नवार्ण मंत्र,Navarna Mantra,https://youtu.be/cdlS1XC3Gus?si=k-Ox-2oKGYu1DiOb,"DurjaJi, Mantra"
329,329,सर्वमंगल मांगल्ये,Sarvamangala Mangalye,https://youtu.be/Yof1Vrh5TK0?si=s3diaEG-5Tn4r_2c,"DurjaJi, Health, Mantra, Stuti, Success"
330,330,ॐ ह्रीं दुं दुर्गायै नमः,Om Hreem Dum Durgayai Namah,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,"DurjaJi, Mantra, Strength"
331,331,या देवी सर्वभूतेषु,Ya Devi Sarvabhuteshu,https://youtu.be/hiBxKwtn08Q?si=2-hlooiVaBcLrIbb,"DurjaJi, Mantra"
332,332,सौभाग्य प्राप्ति हेतु,Saubhagya Prapti Hetu,https://youtu.be/OKRVaXU01kI?si=3YMdFbLtHjcGJ4sE,"DurjaJi, Health, Mantra, Shloka"
333,333,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=shotKSeK8r1k9C7N,"DurjaJi, Mantra, Shloka"
334,334,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=FM_yp5XcLh9cQ4q0,"DurjaJi, Mantra, Shloka"
335,335,सृष्टिस्थितिविनाशानां,Srishtisthitivinashanam,https://youtu.be/BmoR0Wdw62Y?si=XrxETRzByga49y4q,"DurjaJi, Mantra"
336,336,दुर्गा गायत्री,Durga Gayatri,https://youtu.be/01mE3zDTifE?si=SoXuQjej3MBXv8AX,"DurjaJi, Mantra"
337,337,दुर्गा सप्तशती:,Durga Saptashati:,https://youtu.be/Cn_MBUfZSQo?si=RyVPFTFe6tGrNzAX,"DurjaJi, Strotam"
338,338,श्री अर्गला स्तोत्रम,Shri Argala Stotram,https://youtu.be/YD0eXOX6gbo?si=imwcbkJIn2dnyT97,"DurjaJi, Navratri, Strength, Strotam"
339,339,कीलक स्तोत्रम,Keelak Stotram,https://youtu.be/5hPQUvaahhg?si=cqtLDH7VLQkac6QA,"DurjaJi, Strength, Strotam"
340,340,सिद्ध कुंजिका स्तोत्र:,Siddha Kunjika Stotra:,https://youtu.be/m8koxlMwZBQ?si=mh01vb9TnBQKXSA6,"DurjaJi, Strotam"
341,341,देवी अथर्वशीर्ष,Devi Atharvashirsha,https://youtu.be/edDTogeyCbI?si=AOTg_gvIfbq5CZxC,"DurjaJi, Strotam"
342,342,दुर्गा अष्टोत्तर शतनाम स्तोत्र (108 नाम),Durga Ashtottara Shatanam Stotra (108 Naam),https://youtu.be/sAmQN4pox2I?si=J09EISlVTH8pxduh,"DurjaJi, Strotam"
343,343,महिषासुरमर्दिनी स्तोत्र,Mahishasuramardini Stotra,https://youtu.be/4CKpFcQdJXk?si=2OkdCoCBxDs78Tcv,"DurjaJi, Navratri, Strength, Strotam"
344,344,देव्यपराधक्षमापन स्तोत्र,Devyaparadhakshamapan Stotra,https://youtu.be/bHVtLb9ulLI?si=QSFicf7SbPqwDAj0,"DurjaJi, Strotam"
345,345,दुर्गा कवच,Durga Kavach,https://youtu.be/mKvxMv3XrWA?si=EvZPdf6e3LLIrBmF,"DurjaJi, Strotam"
346,"346, 457",श्री दुर्गा चालीसा,Shri Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,"Chalisa, DurjaJi, Strength, Success"
347,347,श्री दुर्गा अष्टकम्,Shri Durga Ashtakam,https://youtu.be/7hpt3DFGsgk?si=45BB1NayOe2rS_lH,"Ashtakam, DurjaJi"
348,348,भवानी अष्टकम,Bhavani Ashtakam,https://youtu.be/KHQGmOCP7hQ?si=L4kZDdZJP8wnbERN,"Ashtakam, DurjaJi"
349,349,दुर्गा क्षमा प्रार्थना:,Durga Kshama Prarthana:,https://youtu.be/3AwodovEc0k?si=9W4WxeT0tqcjxqYF,"DurjaJi, Stuti"
350,350,देवी स्तुति:,Devi Stuti:,https://youtu.be/98tKisf10-I?si=f1PmcHWoeyC0xT7A,"DurjaJi, Stuti"
351,351,ब्रह्माकृत देवी स्तुति,Brahmakrit Devi Stuti,https://youtu.be/FCbDRLU0Myo?si=IoI0iDvLF12CGPQt,"DurjaJi, Stuti"
352,352,शैलपुत्री स्तुति (नवदुर्गा की प्रथम स्तुति),Shailputri Stuti (Navdurga Ki Pratham Stuti),https://youtu.be/-F8zV3pMZA0?si=dvF2Hygp_GMOwI5C,"DurjaJi, Stuti"
353,353,सिद्धिदात्री स्तुति,Siddhidatri Stuti,https://youtu.be/_A4sg_F1Za4?si=ha8pQ_NJgTiJwJvV,"DurjaJi, Stuti"
354,354,"जय अम्बे गौरी, मैया जय श्यामा गौरी (सबसे प्रसिद्ध)","Jai Ambe Gauri, Maiya Jai Shyama Gauri (Sabse Prasidh)",https://youtu.be/-rKAOaS7Q3I?si=l89QDnB3pqc2rsJx,"Aarti, DurjaJi"
355,355,"अम्बे तू है जगदम्बे काली, जय दुर्गे खप्पर वाली","Ambe Tu Hai Jagdambe Kali, Jai Durge Khappar Wali",https://youtu.be/dVTUUtOHUCA?si=Uk_2RDtvaypwtFhK,"Aarti, DurjaJi, Dussehra, Strotam"
356,356,जय सरस्वती माता,Jai Saraswati Mata,https://youtu.be/TTVAyS9wOV4?si=lwrEOKvRzRWGLKkD,"Aarti, DurjaJi"
357,357,आरती विन्ध्येश्वरी माता की,Aarti Vindhyeshwari Mata Ki,https://youtu.be/Wa0K7gf7BUs?si=NHJofs11z4hjbs9d,"Aarti, DurjaJi"
358,358,आरती शीतला माता की,Aarti Sheetla Mata Ki,https://youtu.be/SVO3zWQVbIQ?si=g0bAIqtMwdXLbBew,"Aarti, DurjaJi"
359,359,जय वैष्णव माता आरती,Jai Vaishnav Mata Aarti,https://youtu.be/7TMeGrAiYXg?si=trZ1yP_Ejvtw9smG,"Aarti, DurjaJi"
360,360,माता चामुंडा देवी जी की आरती,Mata Chamunda Devi Ji Ki Aarti,https://youtu.be/X6rKpVJoxaQ?si=4bKv512qTO2pl7fJ,"Aarti, DurjaJi"
361,361,भोर भई दिन चढ़ गया मेरी अम्बे,Bhor Bhai Din Chadh Gaya Meri Ambe,https://youtu.be/A4WW9ezwazc?si=8R3ZrJ_Yn27l_iQS,"Aarti, DurjaJi"
362,362,सर्वमंगल मांगल्ये,Sarvamangala Mangalye,https://youtu.be/ZdBVEV5u2To?si=em-5O2iYoV9z50BF,"DurjaJi, Navratri, Shloka, Wealth"
363,363,या देवी सर्वभूतेषु,Ya Devi Sarvabhuteshu,https://youtu.be/3hNchYO61N0?si=6cEKmQN6_sHFHNOp,"DurjaJi, Shloka"
364,364,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=NEjamA32NPb6T0qz,"DurjaJi, Mantra, Shloka"
365,365,देहि सौभाग्यमारोग्यं,Dehi Saubhagyamarogyam,https://youtu.be/OKRVaXU01kI?si=_uw6ukhpng-Bgeg6,"DurjaJi, Health, Mantra, Shloka"
366,366,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=YMDdBnbEnw14QNiR,"DurjaJi, Mantra, Shloka"
367,367,तूने मुझे बुलाया शेरावालिये,Tune Mujhe Bulaya Sherawaliye,https://youtu.be/kQiH4Qk63d4?si=xJ20b6pNl1tzb3WQ,"Bhajan, DurjaJi"
368,368,"चलो बुलावा आया है, माता ने बुलाया है","Chalo Bulawa Aaya Hai, Mata Ne Bulaya Hai",https://youtu.be/UIvpNrP4WQs?si=TYg6D7vN9AGO-z1B,"Bhajan, DurjaJi"
369,369,नंगे नंगे पांव चला आ गया री मैया,Nange Nange Paon Chala Aa Gaya Ri Maiya,https://youtu.be/2XpXPwJYoQ8?si=_vr7sS1wOceTQRuV,"Bhajan, DurjaJi"
370,370,भेजा है बुलावा तूने शेरावालिये,Bheja Hai Bulawa Tune Sherawaliye,https://youtu.be/Xx1Cn67LaEE?si=FGsgWDyBnyKTM23T,"Bhajan, DurjaJi"
371,371,मैया का चोला है रंगला,Maiya Ka Chola Hai Rangla,https://youtu.be/IHyTxAR51Ow?si=s3YaBX3DMcnlWt3a,"Bhajan, DurjaJi"
372,372,मन लेके आया माता रानी के भवन में,Man Leke Aaya Mata Rani Ke Bhavan Mein,https://youtu.be/UUAJFjov7Xo?si=PVM9wcbMaKarr7VK,"Bhajan, DurjaJi"
373,373,प्यारा सजा है तेरा द्वार भवानी,Pyara Saja Hai Tera Dwar Bhawani,https://youtu.be/M0E506vc8r0?si=JsUayaaeFsxPeJfO,"Bhajan, DurjaJi"
374,374,मैया तेरी जय जयकार,Maiya Teri Jai Jaikar,https://youtu.be/9w9SVujBfxo?si=AtgSefqNs0QBxKeN,"Bhajan, DurjaJi"
375,375,लली लली लाल चुनरिया,Lali Lali Lal Chunariya,https://youtu.be/APztwI6m1KI?si=6ZVQo_B3b2opJ6nP,"Bhajan, DurjaJi"
376,376,महिषासुर वध की कथा:,Mahishasur Vadh Ki Katha:,https://youtu.be/GM-1L-Hglnw?si=_teScPV7tR8KzYXg,"DurjaJi, Katha"
377,377,शुम्भ-निशुम्भ वध की कथा,Shumbh-Nishumbh Vadh Ki Katha,https://youtu.be/gxbN66VZYg8?si=cQSq0GNZhJhrZq7H,"DurjaJi, Katha"
378,378,मधु-कैटभ वध की कथा,Madhu-Kaitabh Vadh Ki Katha,https://youtu.be/nfcB83GU-_A?si=zXSza_hbe-7mKa68,"DurjaJi, Katha"
379,379,माता सती और 51 शक्तिपीठ की कथा,Mata Sati Aur 51 Shaktipeeth Ki Katha,https://youtu.be/8SdAQcExa0E?si=ts9zw3Z2pRUl_coi,"DurjaJi, Katha"
380,380,नवदुर्गा के 9 रूपों की कथा:,Navdurga Ke 9 Rupon Ki Katha:,https://youtu.be/MsuWbBoSwX8?si=IFfR6QCJJe2EqkWh,"DurjaJi, Katha"
381,381,वैष्णो देवी की कथा:,Vaishno Devi Ki Katha:,https://youtu.be/3H_zLywdgvE?si=eWQbQtfcA4zP25oc,"DurjaJi, Katha"
382,382,रक्तबीज वध की कथा:,Raktabeej Vadh Ki Katha:,https://youtu.be/ApZoQJ8UK_8?si=BGN6jaJOsMmfcwqb,"DurjaJi, Katha"
383,383,माता पार्वती का कठिन तप और शिव से विवाह,Mata Parvati Ka Kathin Tap Aur Shiv Se Vivah,https://youtu.be/LUzsbfl93Q4?si=JYCRHHaA6P3eVuyU,"DurjaJi, Katha"
384,384,करादर्शनम्,Karadarshanam,https://youtu.be/UJZZyryDK00?si=rnb6ybLJ1g19xgWw,"Peace, Stuti, SubahUthteHi"
385,385,पृथ्वी क्षमा प्रार्थना,Prithvi Kshama Prarthana,https://youtube.com/shorts/Is7xRqhvlvU?si=qARyNsuIj0WI9zTT,SubahUthteHi
386,386,नवग्रह प्रभात मंत्र,Navgrah Prabhat Mantra,https://youtube.com/shorts/A01Ms9WILjA?si=KGdLKpQz4FqoFG9l,SubahUthteHi
387,387,मंगल स्मरण मंत्र,Mangal Smaran Mantra,https://youtube.com/shorts/aOHRIfSBjwY?si=zMFYh2Zdz7XqFqEC,SubahUthteHi
388,388,पंचकन्या स्मरण,Panchkanya Smaran,https://youtube.com/shorts/r4k-aM0MJ2w?si=Qjs577cDJd79KsFl,SubahUthteHi
389,389,स्नान मंत्र,Snan Mantra,https://youtu.be/psLJhxiQ85o?si=2-SNh1BWmsciWde8,NahaneKeSamay
390,390,वरुण मंत्र,Varun Mantra,https://youtu.be/xD_nK8TBYUQ?si=TjCJDoV0_CM_-6Xh,NahaneKeSamay
391,391,सूर्य अर्घ्य,Surya Arghya,https://youtube.com/shorts/R-DMV8NHR3g?si=EIPgctHvzEgL2I5Q,NahaneKeBaad
392,392,गायत्री मंत्र,Gayatri Mantra,https://youtube.com/shorts/DnPBZvI1YCg?si=2O3c1NfZk4fj_OzH,NahaneKeBaad
393,393,चंदन लगाने का मंत्र,Chandan Lagane Ka Mantra,https://youtube.com/shorts/gzd3cfS-SIE?si=LbgxNx5RT8Dak9i3,NahaneKeBaad
394,394,तुलसी प्रार्थना,Tulsi Prarthana,https://youtube.com/shorts/_fGRay5SF5k?si=NRI8iKUB1ASVK3nK,NahaneKeBaad
395,395,ब्रह्मार्पण मंत्र,Brahmarpan Mantra,https://youtu.be/CY0le0A1spY?si=FnNo2p4vCGM_2sQi,BhojanSePehle
396,396,अन्नपूर्णा स्तुति,Annapurna Stuti,https://youtube.com/shorts/RM8VZu4aFFA?si=hcKNCncaQbr3yGl6,BhojanSePehle
397,397,अगस्त्य मंत्र,Agastya Mantra,https://youtube.com/shorts/IXIA0ua2WDs?si=4cKvCmZ8Ew4lFZnq,BhojanKeBaad
398,398,कृतज्ञता,Kritagyata,https://youtu.be/RqWyAbDZkxg?si=FTezx_rtvlQGO4hP,BhojanKeBaad
399,399,चरणामृत मंत्र,Charanamrit Mantra,https://youtube.com/shorts/1z4ohQ5wjVQ?si=qFSjLi160P6jWR1Q,BhojanKeBaad
400,400,आसन मंत्र,Aasan Mantra,https://youtu.be/yXymIcFJVTY?si=E3QSPPbXbaayLBXy,PoojaKeSamay
401,401,दीप मंत्र,Deep Mantra,https://youtube.com/shorts/jBIA9Ap-VR0?si=3Gxj8KQQsu6h2icW,PoojaKeSamay
402,402,गणेश वंदना,Ganesh Vandana,https://youtube.com/shorts/hzQqfRM-mtA?si=whkvJBQngpHbomLh,PoojaKeSamay
403,403,गुरु वंदना,Guru Vandana,https://youtube.com/shorts/ycvqpPFyQSU?si=tJjnZm6QMTDBoMPY,"Knowledge, PoojaKeSamay, Stuti"
404,404,अर्पण मंत्र,Arpan Mantra,https://youtu.be/CAc9h7oTjrM?si=VVFbSow3YEgGraj0,"PoojaKeSamay, Shloka, VishnuJi"
405,405,आचमन मंत्र,Aachaman Mantra,https://youtu.be/EeGBRq880uU?si=5C-5VPQu7MQKBmTM,PoojaKeSamay
406,406,पुष्पाञ्जलि श्लोक,Pushpanjali Shloka,https://youtube.com/shorts/vYcSZAYfzaM?si=x1ZVFUHW2SanoxGv,PoojaKeSamay
407,407,पूर्णमदः मंत्र,Purnamadah Mantra,https://youtube.com/shorts/l-Ky7bRU7Ys?si=O7bu3zjBGyfRjwVm,PoojaKeBaad
408,408,प्रदक्षिणा मंत्र,Pradakshina Mantra,https://youtube.com/shorts/5fSrgIFS_EM?si=URx57pYNWGu7fTip,PoojaKeBaad
409,409,हनुमान मंत्र,Hanuman Mantra,https://youtu.be/2dv4rUhuBEg?si=uTSd8zAclqdT1YTC,SoneSePehle
410,410,रक्षा मंत्र,Raksha Mantra,https://youtu.be/DkoN-b0YrAs?si=7Oa0wGZzVspJfpt9,SoneSePehle
411,411,शयन मंत्र,Shayan Mantra,https://youtube.com/shorts/W8_pcfb0Mgk?si=Nb9rTpxGI6TMzTDo,SoneSePehle
412,412,क्षमा याचना,Kshama Yachana,https://youtu.be/zM3ML2Exxlo?si=YJtOX3Gvds7hHr85,SoneSePehle
413,413,विष्णु स्मरण,Vishnu Smaran,https://youtube.com/shorts/G-LD7NIP8Vs?si=spLFLTo06gHTTYLv,SoneSePehle
414,414,राधा-कृष्ण प्रेम कथा,Radha-Krishna Prem Katha,https://youtu.be/8YDJARGajec?si=iem_4YeFPsUqCp1l,"Katha, LoveAndRelationship"
415,415,शिव-पार्वती विवाह,Shiv-Parvati Vivah,https://youtu.be/ln8em1Dc5Zs?si=GN2klf1iS7VLEqzm,"Katha, LoveAndRelationship"
416,416,राम-सीता वनवास कथा,Ram-Sita Vanvas Katha,https://youtu.be/_zWa1AjW_C4?si=iIy5LCzFbQXUxqlq,"Katha, LoveAndRelationship"
417,417,रुक्मिणी हरण कथा,Rukmini Haran Katha,https://youtu.be/-AbMZAESCQI?si=de-o6-JvfKhPqhZn,"Katha, LoveAndRelationship"
418,418,नल-दमयंती कथा,Nal-Damayanti Katha,https://youtu.be/LJ2zEAAVQ3A?si=inoRE1raZrjW1xQH,"Katha, LoveAndRelationship"
419,419,कामदेव-रति कथा,Kamdev-Rati Katha,https://youtu.be/mj8aJ-MkKrI?si=pOm1dpBVOCj_WZ59,"Katha, LoveAndRelationship"
420,420,सत्यभामा-कृष्ण कथा,Satyabhama-Krishna Katha,https://youtu.be/MPCopbetzis?si=13kpUoLdLfBEG4Ba,"Katha, LoveAndRelationship"
421,421,उषा-अनिरुद्ध कथा,Usha-Aniruddh Katha,https://youtu.be/ap8oVmjD3xY?si=9uYb0-Hyab8tDv9-,"Katha, LoveAndRelationship"
422,422,सुभद्रा-अर्जुन विवाह,Subhadra-Arjun Vivah,https://youtu.be/vyukL1WLoIs?si=wbOWNri_5mDOH6-D,"Katha, LoveAndRelationship"
423,423,तुलसी-शालिग्राम,Tulsi-Shaligram,https://youtu.be/Ik_zhFLWVA0?si=VDJeXDG4eTL8qrcf,"Katha, LoveAndRelationship, VishnuJi"
424,424,हनुमान-राम भक्ति,Hanuman-Ram Bhakti,https://youtu.be/e3tWzWydNeY?si=0XBD9T2ROK6zls0j,"Katha, LoveAndRelationship"
425,"425, 665, 745",अच्युतम केशवम,Achyutam Keshavam,https://youtu.be/3yczGKnskts?si=FvdBzJon0L1sUzSE,"Bhajan, Diwali, Happiness, Health, Janmashtami, KrishnaJi, LoveAndRelationship, Mantra, Peace, Stuti, Success, VishnuJi"
426,426,राधे राधे बरसाने वाली,Radhe Radhe Barsane Wali,https://youtu.be/61EGpAy4Ids?si=N2hWEO1airA1nztA,"Bhajan, Happiness, LoveAndRelationship"
427,427,ऐसी लागी लगन,Aisi Lagi Lagan,https://youtu.be/dnCE-kSHES0?si=cYpIjXtwIhaE19YB,"Bhajan, Happiness, Janmashtami, LoveAndRelationship, Stuti, Success"
428,428,श्री रामचंद्र कृपालु,Shri Ramchandra Kripalu,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,"Aarti, Bhajan, Diwali, Dussehra, Happiness, Health, Knowledge, Peace, RamNavami, Strotam, Stuti, Success"
429,429,किशोरी कुछ ऐसा इंतजाम,Kishori Kuch Aisa Intazam,https://youtu.be/1B048qCYGJY?si=vGtXpybJT19itVNr,"Bhajan, Happiness"
430,430,यशोमती मैया से बोले,Yashomati Maiya Se Bole,https://youtu.be/RIYVVqu2XY4?si=zZcShWvTzV_kAWCQ,"Bhajan, Happiness, Janmashtami, Stuti"
431,431,श्यामा आन बसो,Shyama Aan Baso,https://youtu.be/XtTG7iT7H3g?si=QwuObktBmdhoY9ZT,"Bhajan, Happiness, LoveAndRelationship"
432,432,मीठे रस से भरयो री,Meethe Ras Se Bharyo Ri,https://youtu.be/w8piP6I3VS0?si=wbezH3AAc4y4WBwb,"Bhajan, Happiness"
433,433,भर दे रे श्याम झोली,Bhar De Re Shyam Jholi,https://youtu.be/aT9TP5CrLJg?si=3F3TthXHK_-4sHAJ,"Bhajan, Happiness"
434,434,ओ पालनहारे,O Palanhare,https://youtu.be/kbMinfmC3E0?si=EORk1j1UQxAqRLLu,"Bhajan, Happiness, Health, Success"
435,435,मेरा आपकी कृपा से,Mera Aapki Kripa Se,https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,"Bhajan, Happiness, Health, Success"
436,436,छोटी छोटी गईया,Chhoti Chhoti Gaiya,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,"Bhajan, Happiness, Janmashtami, KrishnaJi, Stuti"
437,437,वैद्यनाथ स्तोत्र,Vaidyanath Stotra,https://youtu.be/OVWlwCHMr-I?si=NYeN8K3tAw9sLKXY,"Health, Strotam"
438,438,धन्वंतरि स्तोत्र,Dhanvantari Stotra,https://youtu.be/0VO5vBiYG6I?si=17_Cg59qnta9EBNI,"Health, Strotam"
439,439,संकट नाशन गणेश स्तोत्र,Sankat Nashan Ganesh Stotra,https://youtu.be/aTFeZxXkL78?si=HaE-tYiH834XPpXn,"GaneshChaturthi, GaneshJi, Health, Strotam, Success, Wealth"
