file,index,title_hi,title_en,urls,old_tags,new_tags,resolution
Mantra-Aur_audio_automation/new-tracks-payload.json,800,"अम्बे तू है जगदम्बे काली, जय दुर्गे खप्पर वाली","Ambe Tu Hai Jagdambe Kali, Jai Durge Khappar Wali",https://youtu.be/dVTUUtOHUCA?si=Uk_2RDtvaypwtFhK,Aarti|DurjaJi|Katha|Wealth,Aarti|DurjaJi,title_match:1.000|line:635
Mantra-Aur_audio_automation/new-tracks-payload.json,809,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=NEjamA32NPb6T0qz,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.231|line:601
Mantra-Aur_audio_automation/new-tracks-payload.json,810,देहि सौभाग्यमारोग्यं,Dehi Saubhagyamarogyam,https://youtu.be/OKRVaXU01kI?si=_uw6ukhpng-Bgeg6,DurjaJi|Mantra|Shloka|Wealth,DurjaJi|Shloka,title_match:0.200|line:647
Mantra-Aur_audio_automation/new-tracks-payload.json,811,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=YMDdBnbEnw14QNiR,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.250|line:600
Mantra-Aur_audio_automation/new-tracks-payload.json,830,गायत्री मंत्र,Gayatri Mantra,https://youtu.be/nwRoHC83wx0?si=f1Akd4C3BSvXNJaE,Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:730
Mantra-Aur_audio_automation/new-tracks-payload.json,831,शांति मंत्र,Shanti Mantra,https://youtu.be/iRVIbOMymj0?si=p9yfDWWAsb63wtMq,BhojanSePehle|Katha|Mantra|Peace|Shloka|Wealth,BhojanSePehle,title_match:1.000|line:697
Mantra-Aur_audio_automation/new-tracks-payload.json,832,महामृत्युंजय मंत्र,Mahamrityunjay Mantra,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,Katha|Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Shivji,title_match:1.000|line:6
Mantra-Aur_audio_automation/new-tracks-payload.json,833,शिव मंत्र,Shiv Mantra,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Peace,title_match:1.000|line:733
Mantra-Aur_audio_automation/new-tracks-payload.json,834,महामंत्र,Mahamantra,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,Katha|KrishnaJi|Mantra|Peace|Wealth,KrishnaJi|Mantra,title_match:1.000|line:522
Mantra-Aur_audio_automation/new-tracks-payload.json,835,गणेश मंत्र,Ganesh Mantra,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:735
Mantra-Aur_audio_automation/new-tracks-payload.json,837,बुद्ध मंत्र,Buddha Mantra,https://youtu.be/ntpeQR7K0PI?si=4_9jjQ1cbxYs7wRa,Katha|Mantra|Peace|Wealth,Mantra|Peace,title_match:1.000|line:737
Mantra-Aur_audio_automation/new-tracks-payload.json,839,सरस्वती मंत्र,Saraswati Mantra,https://youtu.be/-NqX8zOZ62w?si=DWcjvgR9t3KYkz-D,Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:739
Mantra-Aur_audio_automation/new-tracks-payload.json,842,गुरु मंत्र,Guru Mantra,https://youtu.be/jXPk7TnZC4c?si=3IMkISoz8uz7DN_R,Knowledge|Mantra|Peace|Shloka,Mantra|Peace,title_match:1.000|line:742
Mantra-Aur_audio_automation/new-tracks-payload.json,844,महालक्ष्मी बीज मंत्र,Mahalakshmi Beej Mantra,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf,Katha|LakshmiJi|Mantra|Peace|Shloka|Wealth,LakshmiJi|Mantra,title_match:1.000|line:286
Mantra-Aur_audio_automation/new-tracks-payload.json,846,दुर्गा मंत्र,Durga Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,DurjaJi|Katha|Mantra|Peace|Strength|Wealth,Mantra|Peace,title_match:1.000|line:746
Mantra-Aur_audio_automation/new-tracks-payload.json,849,राम मंत्र,Rama Mantra,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0,Katha|Mantra|Peace|Ramji|Wealth,Mantra|Peace,title_match:1.000|line:749
Mantra-Aur_audio_automation/new-tracks-payload.json,850,कृष्ण शरणम,Krishna Sharanam,https://youtu.be/1y2tRqtND1Y?si=wVq_YTMXmSeZFrYr,Katha|KrishnaJi|Mantra|Peace|Wealth,Peace,title_match:1.000|line:750
Mantra-Aur_audio_automation/new-tracks-payload.json,851,नारायण मंत्र,Narayan Mantra,https://youtu.be/BLn-f2DZN4Y?si=tdz0GGjNGQIWYzX4,Mantra|Peace|VishnuJi,Mantra|Peace,title_match:1.000|line:751
Mantra-Aur_audio_automation/new-tracks-payload.json,852,त्वमेव माता च पिता त्वमेव,Tvameva Mata Cha Pita Tvameva,https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A,Peace|Shloka|VishnuJi,Shloka|VishnuJi,title_match:1.000|line:263
Mantra-Aur_audio_automation/new-tracks-payload.json,853,अच्युतम केशवम,Achyutam Keshavam,https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Peace,title_match:1.000|line:753
Mantra-Aur_audio_automation/new-tracks-payload.json,854,गणेश बीज,Ganesha Beej,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Peace,title_match:1.000|line:754
Mantra-Aur_audio_automation/new-tracks-payload.json,857,शिव मानस पूजा,Shiv Manas Puja,https://youtu.be/zukqadAe9N8?si=M1D-iNfUXiTaOKDm,Katha|Peace|Strotam|Wealth,Peace|Strotam,title_match:1.000|line:761
Mantra-Aur_audio_automation/new-tracks-payload.json,858,मधुराष्टकम,Madhurashtakam,https://youtu.be/sdZpM8paUnM?si=nAeAA34E_6X4S8uO,Ashtakam|Katha|Peace|Strotam|Wealth,Ashtakam|Peace,title_match:1.000|line:762
Mantra-Aur_audio_automation/new-tracks-payload.json,859,नारायण स्तोत्रम,Narayan Stotram,https://youtu.be/gsHIPGDctJ0?si=lAIFco1_0UhAKruS,Peace|Strotam|VishnuJi,Peace|Strotam,title_match:1.000|line:763
Mantra-Aur_audio_automation/new-tracks-payload.json,861,दक्षिणमूर्ति स्तोत्रम,Dakshinamurti Stotram,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,Knowledge|Peace|Strotam,Peace|Strotam,title_match:1.000|line:765
Mantra-Aur_audio_automation/new-tracks-payload.json,862,राम अष्टकम,Ram Ashtakam,https://youtu.be/EvfGBluQkSk?si=7z6NrixCl74aIvH_,Ashtakam|Katha|Peace|Ramji|Wealth,Ashtakam|Peace,title_match:1.000|line:766
Mantra-Aur_audio_automation/new-tracks-payload.json,864,कृष्ण अष्टकम,Krishna Ashtakam,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen,Ashtakam|KrishnaJi|Peace|Strotam|Wealth,Ashtakam|KrishnaJi,title_match:1.000|line:543
Mantra-Aur_audio_automation/new-tracks-payload.json,865,कर दर्शन स्तुति,Kar Darshan Stuti,https://youtu.be/UJZZyryDK00?si=pS4DwK9XFn84QOnQ,Peace|Stuti|SubahUthteHi,Peace|Stuti,title_match:1.000|line:773
Mantra-Aur_audio_automation/new-tracks-payload.json,866,श्री राम स्तुति,Shri Ram Stuti,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:774
Mantra-Aur_audio_automation/new-tracks-payload.json,867,शिव रुद्राष्टकम स्तुति,Shiv Rudrashtakam Stuti,https://youtu.be/8xvbnfVIJL4?si=nj45iNF3J8MaTlA_,Katha|Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:775
Mantra-Aur_audio_automation/new-tracks-payload.json,868,नारायण स्तुति,Narayan Stuti,https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA,Mantra|Peace|Stuti|VishnuJi|Wealth,Peace|Stuti,title_match:1.000|line:776
Mantra-Aur_audio_automation/new-tracks-payload.json,869,शिव मानस स्तुति,Shiv Manas Stuti,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,Knowledge|Peace|Stuti,Peace|Stuti,title_match:1.000|line:777
Mantra-Aur_audio_automation/new-tracks-payload.json,870,सरस्वती स्तुति,Saraswati Stuti,https://youtu.be/Njc1Hu6WPDU?si=2e_xq2AoGxLJomUg,Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:778
Mantra-Aur_audio_automation/new-tracks-payload.json,873,श्री कृष्ण स्तुति,Shri Krishna Stuti,https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa,Knowledge|Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:781
Mantra-Aur_audio_automation/new-tracks-payload.json,875,उपनिषद शांति पाठ,Upanishad Shanti Path,https://youtu.be/vfzibQrVPoM?si=y7xPU6cE7-JtCkvc,Peace|Shloka|Wealth,Peace|Shloka,title_match:1.000|line:786
Mantra-Aur_audio_automation/new-tracks-payload.json,880,कठोपनिषद शांति,Kathopanishad Shanti,https://youtu.be/iRVIbOMymj0?si=cFBjMhHR-DcFq9_Y,BhojanSePehle|Katha|Mantra|Peace|Shloka|Wealth,Peace|Shloka,title_match:1.000|line:792
Mantra-Aur_audio_automation/new-tracks-payload.json,885,अध्यात्म श्लोक,Adhyatma Shlok,https://youtube.com/shorts/vp2Wp1mtb7o?si=ZDoZPcitIfChkb7U,Knowledge|Peace|Shloka,Peace|Shloka,title_match:1.000|line:797
Mantra-Aur_audio_automation/new-tracks-payload.json,886,दुर्गा बीज मंत्र,Durga Beej Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,DurjaJi|Katha|Mantra|Peace|Strength|Wealth,Mantra|Strength,title_match:1.000|line:803
Mantra-Aur_audio_automation/new-tracks-payload.json,887,हनुमान बीज मंत्र,Hanuman Beej Mantra,https://youtu.be/o5Uk1sxGBZU?si=aIuPQqmzIrromxMt,HanumanJi|Mantra|Strength,HanumanJi|Mantra,title_match:1.000|line:79
Mantra-Aur_audio_automation/new-tracks-payload.json,890,हनुमान स्तुति मंत्र,Hanuman Stuti Mantra,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q,HanumanJi|Katha|Mantra|Shloka|Strength|Stuti|Wealth,Strength|Stuti,title_match:1.000|line:807
Mantra-Aur_audio_automation/new-tracks-payload.json,891,दुर्गा दुःस्वप्न निवारण,Durga Duhswapna Nivaran,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,DurjaJi|Mantra|Strength,Strength,title_match:1.000|line:808
Mantra-Aur_audio_automation/new-tracks-payload.json,893,राम रक्षा कवच मंत्र,Ram Raksha Kavach Mantra,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Mantra|Strength,title_match:1.000|line:811
Mantra-Aur_audio_automation/new-tracks-payload.json,894,महामृत्युंजय मंत्र,Mahamrityunjay Mantra,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,Katha|Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Shivji,title_match:1.000|line:6
Mantra-Aur_audio_automation/new-tracks-payload.json,896,कार्तिकेय मंत्र,Kartikeya Mantra,https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb,Mantra|Shloka|Strength|Wealth,Mantra|Strength,title_match:1.000|line:814
Mantra-Aur_audio_automation/new-tracks-payload.json,899,सर्व सुरक्षा मंत्र,Sarva Suraksha Mantra,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Strength,title_match:1.000|line:817
Mantra-Aur_audio_automation/new-tracks-payload.json,900,हनुमान चालीसा,Hanuman Chalisa,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q,Chalisa|HanumanJi|Katha|Strength|Wealth,Chalisa|HanumanJi,title_match:1.000|line:107
Mantra-Aur_audio_automation/new-tracks-payload.json,901,दुर्गा चालीसा,Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,Chalisa|DurjaJi|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:845
Mantra-Aur_audio_automation/new-tracks-payload.json,902,शिव चालीसा,Shiv Chalisa,https://youtu.be/-mUoM-sSzkc?si=a3TP0d2Z_b5S-kCr,Chalisa|Shivji|Strength,Chalisa|Shivji,title_match:1.000|line:36
Mantra-Aur_audio_automation/new-tracks-payload.json,906,शनि चालीसा,Shani Chalisa,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,Chalisa|ShaniiDevJi|Strength,Chalisa|ShaniiDevJi,title_match:1.000|line:351
Mantra-Aur_audio_automation/new-tracks-payload.json,907,राम चालीसा,Ram Chalisa,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,Chalisa|Katha|Ramji|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:851
Mantra-Aur_audio_automation/new-tracks-payload.json,912,गणेश चालीसा,Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:471
Mantra-Aur_audio_automation/new-tracks-payload.json,913,सरस्वती चालीसा,Saraswati Chalisa,https://youtu.be/w19sRwFqbwY?si=gQYxs5wL-HxhsoAF,Chalisa|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:857
Mantra-Aur_audio_automation/new-tracks-payload.json,914,लक्ष्मी चालीसा,Lakshmi Chalisa,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,Chalisa|LakshmiJi|Shloka|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:858
Mantra-Aur_audio_automation/new-tracks-payload.json,915,सरस्वती बीज मंत्र,Saraswati Beej Mantra,https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,Knowledge|Mantra|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:865
Mantra-Aur_audio_automation/new-tracks-payload.json,916,गायत्री मंत्र,Gayatri Mantra,https://youtu.be/nwRoHC83wx0?si=f1Akd4C3BSvXNJaE,Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:730
Mantra-Aur_audio_automation/new-tracks-payload.json,917,विद्या प्राप्ति मंत्र,Vidya Prapti Mantra,https://youtube.com/shorts/8HTkpFKRqbw?si=gXDWT4gUuB1QS0Sj,Knowledge|Mantra|Shloka,Knowledge|Mantra,title_match:1.000|line:867
Mantra-Aur_audio_automation/new-tracks-payload.json,918,गणेश विद्या मंत्र,Ganesh Vidya Mantra,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:868
Mantra-Aur_audio_automation/new-tracks-payload.json,922,नवग्रह सरस्वती,Navgrah Saraswati,https://youtu.be/-NqX8zOZ62w?si=Gama0RD6ZBaBqVBt,Knowledge|Mantra|Peace|Shloka|Wealth,Knowledge,title_match:1.000|line:872
Mantra-Aur_audio_automation/new-tracks-payload.json,924,सूर्य प्रज्ञा मंत्र,Surya Pragya Mantra,https://youtu.be/kOgaTaFcgjU?si=JDvMuvOFUXbD0Icu,Knowledge|Mantra|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:874
Mantra-Aur_audio_automation/new-tracks-payload.json,928,नील सरस्वती स्तोत्र,Neel Saraswati Stotra,https://youtu.be/log_B4nMkH0?si=T7hhpGvgFFSaNdjq,Knowledge|Strotam|Wealth,Knowledge|Strotam,title_match:1.000|line:882
Mantra-Aur_audio_automation/new-tracks-payload.json,930,दक्षिणमूर्ति स्तोत्र,Dakshinamurti Stotra,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,Knowledge|Peace|Strotam,Knowledge|Strotam,title_match:1.000|line:884
Mantra-Aur_audio_automation/new-tracks-payload.json,931,बृहस्पति स्तोत्र,Brihaspati Stotra,https://youtu.be/R15QXx7yRUo?si=aCpS8BKqgcMwoOqs,Knowledge|Strotam|Stuti,Knowledge|Strotam,title_match:1.000|line:885
Mantra-Aur_audio_automation/new-tracks-payload.json,935,गणेश पंचरत्न स्तोत्र,Ganesh Pancharatna Stotra,https://youtu.be/vYFOV9nj-_w?si=_NycUXJsmBt6Da4d,Ashtakam|GaneshJi|Katha|Knowledge|Strotam|Wealth,Knowledge|Strotam,title_match:1.000|line:889
Mantra-Aur_audio_automation/new-tracks-payload.json,937,गणेश स्तुति (गजाननं भूत..),Ganesh Stuti (Gajananm Bhut..),https://youtu.be/6fl5JFL-SoA?si=q5d9ZR9bNuB-cEot,GaneshJi|Knowledge|Shloka|Stuti,Knowledge|Stuti,title_match:1.000|line:894
Mantra-Aur_audio_automation/new-tracks-payload.json,938,गुरु वंदना (गुरुर्ब्रह्मा..),Guru Vandana (Gururbrahma..),https://youtube.com/shorts/ycvqpPFyQSU?si=tJjnZm6QMTDBoMPY,Knowledge|PoojaKeSamay|Stuti,Knowledge|Stuti,title_match:1.000|line:895
Mantra-Aur_audio_automation/new-tracks-payload.json,939,शिव मानस स्तुति,Shiv Manas Stuti,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,Knowledge|Peace|Stuti,Peace|Stuti,title_match:1.000|line:777
Mantra-Aur_audio_automation/new-tracks-payload.json,940,हनुमान बुद्धि स्तुति,Hanuman Buddhi Stuti,https://youtu.be/OOS-Pcovi-4?si=vJZVLePUjRe5jde6,Katha|Knowledge|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:897
Mantra-Aur_audio_automation/new-tracks-payload.json,942,विष्णु स्तुति (शान्ताकारं..),Vishnu Stuti (Shantakaram..),https://youtu.be/XAxNnRPoyiU?si=SzEsaZlOfS48Hd-b,Knowledge|Shloka|Stuti|VishnuJi|Wealth,Knowledge|Stuti,title_match:1.000|line:899
Mantra-Aur_audio_automation/new-tracks-payload.json,943,राम स्तुति (श्री रामचन्द्र..),Ram Stuti (Shri Ramchandra..),https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:900
Mantra-Aur_audio_automation/new-tracks-payload.json,945,कृष्ण स्तुति (कस्तूरी तिलकम..),Krishna Stuti (Kasturi Tilakam..),https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa,Knowledge|Peace|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:902
Mantra-Aur_audio_automation/new-tracks-payload.json,946,बृहस्पति स्तुति,Brihaspati Stuti,https://youtu.be/R15QXx7yRUo?si=F8f5-iFv9tBh6OJx,Knowledge|Strotam|Stuti,Knowledge|Stuti,title_match:1.000|line:903
Mantra-Aur_audio_automation/new-tracks-payload.json,947,गुरु श्लोक,Guru Shlok,https://youtu.be/jXPk7TnZC4c?si=3IMkISoz8uz7DN_R,Knowledge|Mantra|Peace|Shloka,Knowledge|Shloka,title_match:1.000|line:907
Mantra-Aur_audio_automation/new-tracks-payload.json,952,वैदिक विद्या,Vedic Vidya,https://youtube.com/shorts/vp2Wp1mtb7o?si=94qjGBD7qZDFoWA3,Knowledge|Peace|Shloka,Knowledge|Shloka,title_match:1.000|line:912
Mantra-Aur_audio_automation/new-tracks-payload.json,953,सरस्वती श्लोक,Saraswati Shlok,https://youtube.com/shorts/8HTkpFKRqbw?si=lKsOmUxq3-s1g_eR,Knowledge|Mantra|Shloka,Knowledge|Shloka,title_match:1.000|line:913
Mantra-Aur_audio_automation/new-tracks-payload.json,956,गीता श्लोक 2,Gita Shlok 2,https://youtube.com/shorts/8-qBFaUbKfs?si=KrUhmC4PxuR0yc_a,Knowledge|Shloka|Wealth,Knowledge|Shloka,title_match:1.000|line:916
Mantra-Aur_audio_automation/new-tracks-payload.json,958,महालक्ष्मी बीज मंत्र,Mahalakshmi Beej Mantra,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf,Katha|LakshmiJi|Mantra|Peace|Shloka|Wealth,LakshmiJi|Mantra,title_match:1.000|line:286
Mantra-Aur_audio_automation/new-tracks-payload.json,959,कुबेर मंत्र,Kuber Mantra,https://youtu.be/IKGvPex_NQM?si=1DrV4jmYl-n-B0rm,Mantra|Shloka|Wealth,Mantra|Wealth,title_match:1.000|line:925
Mantra-Aur_audio_automation/new-tracks-payload.json,960,महालक्ष्मी मूल मंत्र,Mahalakshmi Mool Mantra,https://youtu.be/m8hvtU9Lzzk?si=1K9flqSsHLdbD1bx,LakshmiJi|Mantra|Wealth,Mantra|Wealth,title_match:1.000|line:926
Mantra-Aur_audio_automation/new-tracks-payload.json,961,लक्ष्मी मंत्र,Lakshmi Mantra,https://youtu.be/g_czAYo3MKQ?si=-LU0VBJs1MmgBg7t,LakshmiJi|Mantra|Wealth,Mantra|Wealth,title_match:1.000|line:927
Mantra-Aur_audio_automation/new-tracks-payload.json,964,विष्णु लक्ष्मी मंत्र,Vishnu Lakshmi Mantra,https://youtu.be/4-XRc7ofCkM?si=bWMvUOXKrHoN6k3S,Mantra|Shloka|Wealth,Mantra|Wealth,title_match:1.000|line:930
Mantra-Aur_audio_automation/new-tracks-payload.json,965,महालक्ष्मी गायत्री,Mahalakshmi Gayatri,https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,LakshmiJi|Mantra|Shloka|Wealth,Wealth,title_match:1.000|line:931
Mantra-Aur_audio_automation/new-tracks-payload.json,968,कनकधारा स्तोत्र,Kanakdhara Stotra,https://youtu.be/3Y1JGvieOBk?si=-Vziy6rODds0zN_H,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:297
Mantra-Aur_audio_automation/new-tracks-payload.json,969,श्री सूक्तम,Shri Suktam,https://youtu.be/OC7LQxuhQUU?si=Dk4q0uGOrbCSfm7I,LakshmiJi|Shloka|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:295
