rowIndex,topLevel,genre,nameCleanData,titleEnBhajanAudio,namesMatch,videoId,youtubeUrl
139,GaneshJi,Katha,Mahabharat Ka Lekhan Kisne Kiya Tha,Mahabharat Ka Lekhan Kisne Kiya Tha,True,MSx6PEo6egQ,https://youtu.be/MSx6PEo6egQ?si=M3Ja4Dll3sYeFwXf
140,GaneshJi,Katha,Riddhi-Siddhi Vivah Katha,Riddhi-Siddhi Vivah Katha,True,JIazMEU8_mA,https://youtu.be/JIazMEU8_mA?si=RL-ZsSegD_ZJq3ni
141,GaneshJi,Katha,Shri Ganesh Ke Ekdant Avatar Ki Kahani.,Shri Ganesh Ke Ekdant Avatar Ki Kahani.,True,YdLl-NUNFfU,https://youtu.be/YdLl-NUNFfU?si=t6rZyAy36jBLB7J9
142,GaneshJi,Katha,Hua Itna Bhayankar Yudh Ke Parshuram Ji Ganesh Ji Ka Daant Tod Diya,Hua Itna Bhayankar Yudh Ke Parshuram Ji Ganesh Ji Ka Daant Tod Diya,True,wm-3ncCBg04,https://youtu.be/wm-3ncCBg04?si=5Aihv_vmNlN4pzYT
143,VishnuJi,Mantra,Dwadashakshar Mantra,Dwadashakshar Mantra,True,Vb06G2bDFkE,https://youtu.be/Vb06G2bDFkE?si=mxsOg_3XgD0DSJQi
144,VishnuJi,Mantra,Om Namo Narayanaya,Om Namo Narayanaya,True,BLn-f2DZN4Y,https://youtu.be/BLn-f2DZN4Y?si=tdz0GGjNGQIWYzX4
145,VishnuJi,Mantra,Shriman Narayan Narayan Hari Hari,Shriman Narayan Narayan Hari Hari,True,MuVrsDfgwI0,https://youtu.be/MuVrsDfgwI0?si=TpM7uKaIrn00Acbk
146,VishnuJi,Mantra,Om Vishnave Namah,Om Vishnave Namah,True,U7WIOZyTEaQ,https://youtu.be/U7WIOZyTEaQ?si=sdZ_Z-n3qy3JFTNU
147,VishnuJi,Mantra,Kartaviryarjuna Mantra,Kartaviryarjuna Mantra,True,IhBouQi3D9Q,https://www.youtube.com/live/IhBouQi3D9Q?si=jENRpKbSc3oDZxDg
148,VishnuJi,Mantra,Om Lakshmipataye Namah,Om Lakshmipataye Namah,True,erQ7OvBnfMY,https://youtu.be/erQ7OvBnfMY?si=6Tr4oodbqcuN7H97
149,VishnuJi,Mantra,Vishnu Gayatri,Vishnu Gayatri,True,Uv2p2kTnlH8,https://youtu.be/Uv2p2kTnlH8?si=FYYRnfJoBZIy0LmR
150,VishnuJi,Mantra,Shantakaram Bhujagashayanam Padmanabham Suresham,Shantakaram Bhujagashayanam Padmanabham Suresham,True,Im5TK-glA9M,https://youtu.be/Im5TK-glA9M?si=HrtM-508EyU_APJO
151,VishnuJi,Mantra,Om Achyutaya Namah,Om Achyutaya Namah,True,6Ncyh3vwtQI,https://youtu.be/6Ncyh3vwtQI?si=JS1uUNm_AsCNqZUZ
152,VishnuJi,Strotam,Vishnu Sahasranama Stotram:,Vishnu Sahasranama Stotram:,True,zKC17254flc,https://youtu.be/zKC17254flc?si=1RLal5iLIRaiuuMb
153,VishnuJi,Strotam,Gajendra Moksha Stotra:,Gajendra Moksha Stotra:,True,3dmYdRgJsJ4,https://youtu.be/3dmYdRgJsJ4?si=G1IqQRXpQdgix2Pr
154,VishnuJi,Strotam,Lakshmi Narayan Stotra,Lakshmi Narayan Stotra,True,EkAUXHqqaLk,https://youtu.be/EkAUXHqqaLk?si=c4jgf8zmawRwmVRl
155,VishnuJi,Strotam,Vishnu Panjar Stotram,Vishnu Panjar Stotram,True,kt9-B0uUmRY,https://youtu.be/kt9-B0uUmRY?si=Or6uohC4Z_ZY7DZ5
156,VishnuJi,Strotam,Narayan Suktam,Narayan Suktam,True,vLP6gdiDbOU,https://youtu.be/vLP6gdiDbOU?si=jO6MgHWC3vJEyRrd
157,VishnuJi,Strotam,Vishnu Bhujang Prayat Stotra,Vishnu Bhujang Prayat Stotra,True,yx_Koe1uOdI,https://youtu.be/yx_Koe1uOdI?si=AHlai-OftkIyeKnG
158,VishnuJi,Strotam,Shri Hari Stotram,Shri Hari Stotram,True,gsHIPGDctJ0,https://youtu.be/gsHIPGDctJ0?si=0M-JKLTSQ47e8TaB
159,VishnuJi,Chalisa,Vishnu Chalisa,Vishnu Chalisa,True,yPiSJP34-QM,https://youtu.be/yPiSJP34-QM?si=YnJXYPnTNuwpbv0L
160,VishnuJi,Ashtakam,Achyutashtakam,Achyutashtakam,True,gy07mltqNRc,https://youtu.be/gy07mltqNRc?si=qzWa5TytleC7FSax
161,VishnuJi,Stuti,Shri Vishnu Stuti,Shri Vishnu Stuti,True,XAxNnRPoyiU,https://youtu.be/XAxNnRPoyiU?si=SzEsaZlOfS48Hd-b
162,VishnuJi,Aarti,Om Jai Jagdish Hare,Om Jai Jagdish Hare,True,NE3SWh9_vR4,https://youtu.be/NE3SWh9_vR4?si=oJOVnsbkOB7Qxw5b
163,VishnuJi,Shloka,Namostvanantaya,Namostvanantaya,True,LG28JZIvNsc,https://youtu.be/LG28JZIvNsc?si=aHLn3k0UYaxwBxWH
164,VishnuJi,Shloka,Yada Yada Hi Dharmasya,Yada Yada Hi Dharmasya,True,1AOgbhmP0ig,https://youtu.be/1AOgbhmP0ig?si=41xOtRemY_fBbdT2
165,VishnuJi,Shloka,Kayena Vacha,Kayena Vacha,True,CAc9h7oTjrM,https://youtu.be/CAc9h7oTjrM?si=oeZgKcwyJsEpKqOo
166,VishnuJi,Shloka,Sashankhachakram Sakiritakundalam,Sashankhachakram Sakiritakundalam,True,_TGfTsdHi0c,https://youtu.be/_TGfTsdHi0c?si=S1p1qdhJL2vCsEl6
167,VishnuJi,Shloka,Tvameva Mata Cha Pita Tvameva,Tvameva Mata Cha Pita Tvameva,True,JSVctoNlPKs,https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A
168,VishnuJi,Bhajan,Achyutam Keshavam Krishna Damodaram,Achyutam Keshavam Krishna Damodaram,True,3yczGKnskts,https://youtu.be/3yczGKnskts?si=--z5nTrp4XW8mSRd
169,VishnuJi,Bhajan,Shriman Narayan Narayan Hari Hari,Shriman Narayan Narayan Hari Hari,True,MuVrsDfgwI0,https://youtu.be/MuVrsDfgwI0?si=ttg63rMJqtDATiJg
170,VishnuJi,Bhajan,Namo Namo Shri Narayan Jai Vaikunth Bihari,Namo Namo Shri Narayan Jai Vaikunth Bihari,True,ABNYMP9z8qk,https://youtu.be/ABNYMP9z8qk?si=EkfBRWlZWFeDBGaz
171,VishnuJi,Bhajan,Sare Jahan Ke Malik Tera Hi Aasra Hai,Sare Jahan Ke Malik Tera Hi Aasra Hai,True,-JYk923PASE,https://youtu.be/-JYk923PASE?si=wruS-9FuWwzEb6X5
172,VishnuJi,Bhajan,Hari Aa Jao Ek Baar,Hari Aa Jao Ek Baar,True,Ylxbl767w_w,https://youtu.be/Ylxbl767w_w?si=2tEunpeyYL5Rxs1d
173,VishnuJi,Katha,Satyanarayan Vrat Katha:,Satyanarayan Vrat Katha:,True,JCU2B7718PY,https://youtu.be/JCU2B7718PY?si=YHivudgRSSDMI3uY
174,VishnuJi,Katha,Samudra Manthan Ki Katha:,Samudra Manthan Ki Katha:,True,ib4O0n3PH8o,https://youtu.be/ib4O0n3PH8o?si=gM39DNbgDuWKfvFA
175,VishnuJi,Katha,Dashavatar Katha:,Dashavatar Katha:,True,URoRSBBZFgg,https://youtu.be/URoRSBBZFgg?si=T85HrSjmY0jyqqr3
176,VishnuJi,Katha,Narsingh Avatar Aur Prahlad Ki Katha,Narsingh Avatar Aur Prahlad Ki Katha,True,HhLUl36i2gs,https://youtu.be/HhLUl36i2gs?si=Qbhw_Rvjr7barqml
177,VishnuJi,Katha,Vaman Avatar Aur Raja Bali Ki Katha,Vaman Avatar Aur Raja Bali Ki Katha,True,fDzcm2RKM4s,https://youtu.be/fDzcm2RKM4s?si=nQip96jtyul3SEsn
178,VishnuJi,Katha,Vishnu Ji Aur Mata Lakshmi Ke Vivah Ki Katha,Vishnu Ji Aur Mata Lakshmi Ke Vivah Ki Katha,True,iZkxNZpqQ4s,https://youtu.be/iZkxNZpqQ4s?si=8wxeb0gCobXxfiQH
179,VishnuJi,Katha,Shaligram Banne Ki Katha,Shaligram Banne Ki Katha,True,Ik_zhFLWVA0,https://youtu.be/Ik_zhFLWVA0?si=cC6xuVXf48XoS0dP
180,VishnuJi,Katha,Guruvar Vrat Katha,Guruvar Vrat Katha,True,7_YKhtWKfX8,https://youtu.be/7_YKhtWKfX8?si=AWwS-7AgfKFaduT9
181,LakshmiJi,Mantra,Mahalakshmi Beej Mantra,Mahalakshmi Beej Mantra,True,bcs4geISuy0,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf
182,LakshmiJi,Mantra,Om Shri Mahalakshmyai Namah,Om Shri Mahalakshmyai Namah,True,g_czAYo3MKQ,https://youtu.be/g_czAYo3MKQ?si=gMXItXZe4oVrD-co
183,LakshmiJi,Mantra,Lakshmi Gayatri Mantra,Lakshmi Gayatri Mantra,True,HeqiNrjiCfk,https://youtu.be/HeqiNrjiCfk?si=euAnm4LHlwCrPpSH
184,LakshmiJi,Mantra,Shri Siddha Lakshmi Mantra,Shri Siddha Lakshmi Mantra,True,m8hvtU9Lzzk,https://youtu.be/m8hvtU9Lzzk?si=Y9IBp48e1VidVKd4
185,LakshmiJi,Mantra,Om Dhanaya Namo Namah,Om Dhanaya Namo Namah,True,HkdHyXjagiU,https://youtu.be/HkdHyXjagiU?si=4GOKIUcqQY6_aHZB
186,LakshmiJi,Mantra,Sarvabadha Nivaran Mantra,Sarvabadha Nivaran Mantra,True,QI_N_P6aZ7s,https://youtu.be/QI_N_P6aZ7s?si=liGVZcINpHYs6PdJ
187,LakshmiJi,Mantra,Om Hreem Hreem Shri Lakshmi Vasudevaya Namah.,Om Hreem Hreem Shri Lakshmi Vasudevaya Namah.,True,qR-PxhTOZXY,https://youtu.be/qR-PxhTOZXY?si=ZBtgkGLQ_x7io_NN
188,LakshmiJi,Strotam,Shri Suktam:,Shri Suktam:,True,OC7LQxuhQUU,https://youtu.be/OC7LQxuhQUU?si=Dk4q0uGOrbCSfm7I
189,LakshmiJi,Strotam,Kanakadhara Stotra:,Kanakadhara Stotra:,True,3Y1JGvieOBk,https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv
190,LakshmiJi,Strotam,Lakshmi Hridaya Stotra,Lakshmi Hridaya Stotra,True,phOoGvDu_h4,https://youtu.be/phOoGvDu_h4?si=XKx4FvAb65DYm0Vv
191,LakshmiJi,Strotam,Mahalakshmi Kavach,Mahalakshmi Kavach,True,OvimStyyQWI,https://youtu.be/OvimStyyQWI?si=SwrQDOQ7f47RApTT
192,LakshmiJi,Strotam,Ashtalakshmi Stotra,Ashtalakshmi Stotra,True,qb5EuozSWA0,https://youtu.be/qb5EuozSWA0?si=1DOqyZO7j9BrmhKi
193,LakshmiJi,Strotam,Sarvadeva Krit Lakshmi Stotra,Sarvadeva Krit Lakshmi Stotra,True,HaRSDKZPQ3I,https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1
194,LakshmiJi,Chalisa,Shri Lakshmi Chalisa,Shri Lakshmi Chalisa,True,aLKLcvJZ2Hc,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK
195,LakshmiJi,Ashtakam,Mahalakshmyashtakam,Mahalakshmyashtakam,True,7P7XuN_D2nQ,https://youtu.be/7P7XuN_D2nQ?si=H9rP6H9jO-grHqXC
196,LakshmiJi,Stuti,Maha Lakshmi Stuti,Maha Lakshmi Stuti,True,MMVH6vPr2mo,https://youtu.be/MMVH6vPr2mo?si=jIy2ahvcXaIKa1xJ
197,LakshmiJi,Stuti,Mahalakshmi Stavanam,Mahalakshmi Stavanam,True,sIPwrMosN9k,https://youtu.be/sIPwrMosN9k?si=3QzMTb-otB4uncz-
198,LakshmiJi,Aarti,Om Jai Lakshmi Mata,Om Jai Lakshmi Mata,True,0J1aNK16sFM,https://youtu.be/0J1aNK16sFM?si=CSef8Vdgn6PlSsmM
199,LakshmiJi,Shloka,Namastestu Mahamaye,Namastestu Mahamaye,True,RDWtngDhknA,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros
200,LakshmiJi,Bhajan,Lakshmi Amritwani,Lakshmi Amritwani,True,gv8Q4rrkqWE,https://youtu.be/gv8Q4rrkqWE?si=_38Rpl582wr9YcG_
201,LakshmiJi,Bhajan,Mere Ghar Aao Maa Lakshmi,Mere Ghar Aao Maa Lakshmi,True,5JMFiNOxejY,https://youtu.be/5JMFiNOxejY?si=owu81CB4a7qNA6-m
202,LakshmiJi,Bhajan,Maiya Lakshmi Deti Dhan Dhan Hai,Maiya Lakshmi Deti Dhan Dhan Hai,True,w9vGn5lQMxU,https://youtu.be/w9vGn5lQMxU?si=y2-tmAbRLU_U2xLE
203,LakshmiJi,Bhajan,Ghar Mein Padharo Lakshmi Maiya,Ghar Mein Padharo Lakshmi Maiya,True,H2r9M66CQPk,https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ
204,LakshmiJi,Bhajan,Lakshmi Maiya Hai Tumse,Lakshmi Maiya Hai Tumse,True,m3P-UtGt3Ts,https://youtu.be/m3P-UtGt3Ts?si=wee1Hbb2XDZh_r50
205,LakshmiJi,Bhajan,Shubh Labh Dhan Vaibhav Data Jai,Shubh Labh Dhan Vaibhav Data Jai,True,aRHDmzWFPdo,https://youtu.be/aRHDmzWFPdo?si=rRwqcCmyV9MQrXkS
206,LakshmiJi,Katha,Lakshmi Ji Ki Avatar Katha |,Lakshmi Ji Ki Avatar Katha |,True,BL5lLnsLUrA,https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5
207,LakshmiJi,Katha,Vaibhav Lakshmi Vrat Katha,Vaibhav Lakshmi Vrat Katha,True,UH-qlhvW7A4,https://youtu.be/UH-qlhvW7A4?si=Ua4KCJHZXkykQOJt
208,LakshmiJi,Katha,Deepawali Ki Katha:,Deepawali Ki Katha:,True,PYhoZ9zUFNA,https://youtu.be/PYhoZ9zUFNA?si=BZ6-5dOq0gfaUpBH
209,LakshmiJi,Katha,Maa Lakshmi Aur Raja Bali Ki Katha,Maa Lakshmi Aur Raja Bali Ki Katha,True,W9GywBEmin0,https://youtu.be/W9GywBEmin0?si=Y8MZZLmQalTE_osa
210,ShaniiDevJi,Mantra,Om Sham Shanaishcharaya Namah,Om Sham Shanaishcharaya Namah,True,kB0dFMBE7-g,https://youtu.be/kB0dFMBE7-g?si=wlcGDLcwvs5ytuqk
211,ShaniiDevJi,Mantra,Shani Beej Mantra,Shani Beej Mantra,True,kgvV-TdtWJI,https://youtu.be/kgvV-TdtWJI?si=Rv6I8CTy3sGjF2Ty
212,ShaniiDevJi,Mantra,Nilanjana Samabhasam,Nilanjana Samabhasam,True,oI7nbhh9oBU,https://youtu.be/oI7nbhh9oBU?si=Ln_Gw5XMwjb0sGQ3
213,ShaniiDevJi,Mantra,Shani Gayatri Mantra),Shani Gayatri Mantra),True,j2sTr6JZdco,https://youtu.be/j2sTr6JZdco?si=m6tpnX4rqpF7vLQE
214,ShaniiDevJi,Strotam,Shani Vajra Panjar Kavacham,Shani Vajra Panjar Kavacham,True,pTcdxwTWstI,https://youtu.be/pTcdxwTWstI?si=lyJbdwKdQI3eTfXv
215,ShaniiDevJi,Strotam,Dashrathkrit Shani Stotra,Dashrathkrit Shani Stotra,True,NqVQbkZNb3k,https://youtu.be/NqVQbkZNb3k?si=up8I1tLPXOTVEQFt
216,ShaniiDevJi,Strotam,Mahakal Shani Mrityunjaya Stotra,Mahakal Shani Mrityunjaya Stotra,True,R-QTna2MvME,https://youtu.be/R-QTna2MvME?si=okZ5YcA6gTSonATR
217,ShaniiDevJi,Strotam,Shani Peedahar Stotra,Shani Peedahar Stotra,True,XiMzBSu9l6U,https://youtu.be/XiMzBSu9l6U?si=jFA_091ue8XvG4Ck
218,ShaniiDevJi,Chalisa,Shani Chalisa,Shani Chalisa,True,MJ14wONWjWg,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX
219,ShaniiDevJi,Ashtakam,Shri Shani Ashtakam,Shri Shani Ashtakam,True,PZ7q-Lbz11M,https://youtu.be/PZ7q-Lbz11M?si=K4-Sr6N-X3CejQJN
220,ShaniiDevJi,Stuti,Shani Stuti,Shani Stuti,True,v5zWGRCJV6c,https://youtu.be/v5zWGRCJV6c?si=ZLpqnNbRnZ52LKcJ
221,ShaniiDevJi,Stuti,Shani Vandana:,Shani Vandana:,True,2nGciKbBAMY,https://youtu.be/2nGciKbBAMY?si=-h41UQYsN1Tn89Ox
222,ShaniiDevJi,Aarti,Jai Jai Shri Shanidev Bhaktan Hitkari,Jai Jai Shri Shanidev Bhaktan Hitkari,True,sqyVe_kOEuQ,https://youtu.be/sqyVe_kOEuQ?si=4JzKtqsmhTRMhR2W
223,ShaniiDevJi,Aarti,Aarti Shri Shani Maharaj Ki,Aarti Shri Shani Maharaj Ki,True,sJ3Kg21bNrE,https://youtu.be/sJ3Kg21bNrE?si=hohbJozyLHx2GFo5
224,ShaniiDevJi,Shloka,Suryaputro Dirghadeho,Suryaputro Dirghadeho,True,kS1Dn4VjUNk,https://youtu.be/kS1Dn4VjUNk?si=ecGHHRZxmNLhUvxa
225,ShaniiDevJi,Bhajan,Shanaishwara Shanaishwara,Shanaishwara Shanaishwara,True,7MhfQOgWMyc,https://youtu.be/7MhfQOgWMyc?si=9-sfsnHXgLJw40qt
226,ShaniiDevJi,Bhajan,Sachcha Shanidev Tera Darbar,Sachcha Shanidev Tera Darbar,True,o70xTR8t0H4,https://youtu.be/o70xTR8t0H4?si=HatQvVEQ9HPQgqLD
227,ShaniiDevJi,Bhajan,Shani Ji Kardo Beda Paar,Shani Ji Kardo Beda Paar,True,oepDHcPHWwc,https://youtu.be/oepDHcPHWwc?si=QJr2Vv_RI9lN8rJ1
228,ShaniiDevJi,Bhajan,Shri Shanidev Amritwani,Shri Shanidev Amritwani,True,e3K3BREwxRQ,https://youtu.be/e3K3BREwxRQ?si=dfzljU4OEcbG3KLp
229,ShaniiDevJi,Bhajan,Shani Dev Tumhare Charno Mein,Shani Dev Tumhare Charno Mein,True,UqQgZSu8bqg,https://youtu.be/UqQgZSu8bqg?si=_5Z7nj5e6baEJvaU
230,ShaniiDevJi,Bhajan,Shanidev Tera Jag Mein Ajab Nazara Hai,Shanidev Tera Jag Mein Ajab Nazara Hai,True,QtwtvLgJFzQ,https://youtu.be/QtwtvLgJFzQ?si=pEGCwBUmI0YlEnb0
231,ShaniiDevJi,Katha,Shanidev Ke Janm Ki Mahan Katha,Shanidev Ke Janm Ki Mahan Katha,True,SQcX9sUnkP4,https://youtu.be/SQcX9sUnkP4?si=qSFF_V0Drj9D7Iyx
232,ShaniiDevJi,Katha,Shanidev Aur Hanuman Ji Ki Katha |,Shanidev Aur Hanuman Ji Ki Katha |,True,8l77GDrFq-k,https://youtu.be/8l77GDrFq-k?si=9Z4rz10EH1DVrmgH
233,ShaniiDevJi,Katha,Shanivar Vrat Katha,Shanivar Vrat Katha,True,sNBJiXNxuZ0,https://youtu.be/sNBJiXNxuZ0?si=tBfa_WYc8KvWc3wn
234,Ramji,Mantra,Om Ramaya Namah,Om Ramaya Namah,True,CA8RcKyO0Y4,https://youtu.be/CA8RcKyO0Y4?si=lQGTY9Ov96Uhu8JI
235,Ramji,Mantra,Om Ram Ramaya Namah,Om Ram Ramaya Namah,True,-YVDlWff_5o,https://youtu.be/-YVDlWff_5o?si=gNU9ViaghJWwBl-E
236,Ramji,Mantra,Shri Ram Jai Ram Jai Jai Ram,Shri Ram Jai Ram Jai Jai Ram,True,-1udu-1LpOo,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0
237,Ramji,Mantra,Om Shri Ramchandraya Namah,Om Shri Ramchandraya Namah,True,n_DeYZEy4Y4,https://youtu.be/n_DeYZEy4Y4?si=wdZ7kUQSQ35qIs_5
238,Ramji,Mantra,Om Namo Bhagavate Ramchandraya,Om Namo Bhagavate Ramchandraya,True,sRjLbmFjjQ0,https://youtu.be/sRjLbmFjjQ0?si=BflcnYp06jrhbI1r
239,Ramji,Mantra,Ram Rameti Rameti,Ram Rameti Rameti,True,aR1g92A_5gQ,https://youtu.be/aR1g92A_5gQ?si=Ae8UK15_LC0l8fX3
240,Ramji,Mantra,Apadamapahartaram,Apadamapahartaram,True,zUFVftjjHGo,https://youtu.be/zUFVftjjHGo?si=ooN4CxSSSJsBs-aP
241,Ramji,Strotam,Shri Ram Raksha Stotra:,Shri Ram Raksha Stotra:,True,NYakpChmUb0,https://youtu.be/NYakpChmUb0?si=JIAUkjQRaibfhJsE
242,Ramji,Strotam,Aditya Hridaya Stotra:,Aditya Hridaya Stotra:,True,invPCYDaWUE,https://youtu.be/invPCYDaWUE?si=0CRahD-R2NNXDnCu
243,Ramji,Strotam,Shri Ram Sahasranama Stotra,Shri Ram Sahasranama Stotra,True,yeWPihxDQvA,https://youtu.be/yeWPihxDQvA?si=5TDCOox2vWBbCJzB
244,Ramji,Strotam,Nama Ramayanam,Nama Ramayanam,True,9IqAtf_DTb8,https://youtu.be/9IqAtf_DTb8?si=7qKSbxov-_kWaUeO
245,Ramji,Strotam,Ram Hridaya Stotra,Ram Hridaya Stotra,True,rUmtjKs26dw,https://youtu.be/rUmtjKs26dw?si=JRofuERjRhU5rOtv
246,Ramji,Strotam,Jatayu Krit Shri Ram Stotra,Jatayu Krit Shri Ram Stotra,True,jxgpE4o0zoM,https://youtu.be/jxgpE4o0zoM?si=7XCu8h1e7eQkvotb
247,Ramji,Chalisa,Shri Ram Chalisa,Shri Ram Chalisa,True,MoJw2s6q4P0,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL
248,Ramji,Ashtakam,Shri Ram Ashtakam,Shri Ram Ashtakam,True,EvfGBluQkSk,https://youtu.be/EvfGBluQkSk?si=6DRbdUZBZsWzEX86
249,Ramji,Stuti,Shri Ramachandra Kripalu Bhaju Man:,Shri Ramachandra Kripalu Bhaju Man:,True,igJHuojQHeo,https://youtu.be/igJHuojQHeo?si=B6vk7vi5KYW6nhYO
250,Ramji,Stuti,Janki Stuti,Janki Stuti,True,RlNJspksnbg,https://youtu.be/RlNJspksnbg?si=jjexZNZPhPFgs0np
251,Ramji,Aarti,Shri Ramachandra Ji Ki Aarti:,Shri Ramachandra Ji Ki Aarti:,True,J5cllhBiAV0,https://youtu.be/J5cllhBiAV0?si=eZFJ95kTQoYeJ4UH
252,Ramji,Aarti,Jag Janani Sita Mata Ki Aarti,Jag Janani Sita Mata Ki Aarti,True,mrH_rSZnxdU,https://youtu.be/mrH_rSZnxdU?si=lYdSNjCKgNuKEo-j
253,Ramji,Aarti,Aarti Shri Ramayan Ji Ki,Aarti Shri Ramayan Ji Ki,True,FVdX-ZhTR4w,https://youtu.be/FVdX-ZhTR4w?si=4dtkjJ7jPjADBS8i
254,Ramji,Aarti,Aarti Shri Raghuvar Lala Ki,Aarti Shri Raghuvar Lala Ki,True,onCk_r8OPe4,https://youtu.be/onCk_r8OPe4?si=IuxtvhlHTntByscC
255,Ramji,Aarti,Aarti Avadh Bihari Ki,Aarti Avadh Bihari Ki,True,ut6AHW2stnk,https://youtu.be/ut6AHW2stnk?si=Ri_AUS3fsqwYS3Qb
256,Ramji,Shloka,Nilambuja Shyamala,Nilambuja Shyamala,True,cqzJBHFeI0Y,https://youtu.be/cqzJBHFeI0Y?si=ahqCNpljz7KMS64U
257,Ramji,Shloka,Ramaya Ramabhadraya,Ramaya Ramabhadraya,True,Hcljk3ygbVc,https://youtu.be/Hcljk3ygbVc?si=oQ__JrPUy6l5dJrn
258,Ramji,Shloka,Lokabhiramam Ranarangadhiram,Lokabhiramam Ranarangadhiram,True,BzUBWzgXJnc,https://youtu.be/BzUBWzgXJnc?si=VOpDb7Yr370nkHUN
259,Ramji,Shloka,"Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.","Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.",True,y-Xv63obhKI,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA
260,Ramji,Bhajan,Payo Ji Maine Ram Ratan Dhan Payo,Payo Ji Maine Ram Ratan Dhan Payo,True,pRjGwMSqjZo,https://youtu.be/pRjGwMSqjZo?si=paIzNVFEfqMABUaj
261,Ramji,Bhajan,Thumak Chalat Ramchandra Bajat Painjaniya,Thumak Chalat Ramchandra Bajat Painjaniya,True,PT1CwFIoc98,https://youtu.be/PT1CwFIoc98?si=xAYsyfQq1WC7E0z_
262,Ramji,Bhajan,Shri Ram Janki Baithe Hain Mere Seene Mein,Shri Ram Janki Baithe Hain Mere Seene Mein,True,jxtDNKTnmqY,https://youtu.be/jxtDNKTnmqY?si=wElShzcNXxs7zp4R
263,Ramji,Bhajan,Raghupati Raghav Raja Ram,Raghupati Raghav Raja Ram,True,Gtfufkz68KM,https://youtu.be/Gtfufkz68KM?si=exIeaIdkt21gExXk
264,Ramji,Bhajan,Ram Kahani Suno Re Ram Kahani,Ram Kahani Suno Re Ram Kahani,True,raAgqGKgIU8,https://youtu.be/raAgqGKgIU8?si=imd0TcZyq9jAJfNN
265,Ramji,Bhajan,Nagari Ho Ayodhya Si,Nagari Ho Ayodhya Si,True,ZkKStVgGEJY,https://youtu.be/ZkKStVgGEJY?si=LGnO8DtUL_iEf1ei
266,Ramji,Bhajan,Ram Ji Ki Nikli Sawari,Ram Ji Ki Nikli Sawari,True,bZ-Zrc-GPoc,https://youtu.be/bZ-Zrc-GPoc?si=pLzw80vTt6ty2tJt
267,Ramji,Bhajan,Bhajman Ram Charan Sukhdayi,Bhajman Ram Charan Sukhdayi,True,bhJ8_EqziNY,https://youtu.be/bhJ8_EqziNY?si=FKZ8NHKTs6R1lRUW
268,Ramji,Bhajan,Ram Naam Ke Heere Moti,Ram Naam Ke Heere Moti,True,6BJR_j4FHz4,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs
269,Ramji,Bhajan,Man Mein Ram Basa Le,Man Mein Ram Basa Le,True,eXSq8m8CqGc,https://youtu.be/eXSq8m8CqGc?si=3f43U1aXfPAM58Hi
270,Ramji,Katha,Shri Ram Janm Katha:,Shri Ram Janm Katha:,True,_9mbammZPdU,https://youtu.be/_9mbammZPdU?si=n-ByLRdXdeMlpmHp
271,Ramji,Katha,Shri Ram Ne Kaise Kiya Maa Ahalya Ka Uddhar,Shri Ram Ne Kaise Kiya Maa Ahalya Ka Uddhar,True,x795jwrP6sY,https://youtu.be/x795jwrP6sY?si=Yx3aq_swuDsuga3X
272,Ramji,Katha,Sita Swayamvar Ki Adbhut Katha,Sita Swayamvar Ki Adbhut Katha,True,f_dQkIQqdvs,https://youtu.be/f_dQkIQqdvs?si=VW1LPoO0Ogb4h0pc
273,Ramji,Katha,Shriram Vanvas Ki Katha,Shriram Vanvas Ki Katha,True,vcV_UjRl_OM,https://youtu.be/vcV_UjRl_OM?si=FuwK91gx91kJVKGN
274,Ramji,Katha,Bharat Ram Milap - Katha,Bharat Ram Milap - Katha,True,DF8jiXHJlRA,https://youtu.be/DF8jiXHJlRA?si=LwvO4OoiAxaNRpDV
275,Ramji,Katha,Shriram Ne Bali Ko Chhupkar Kyon Mara?,Shriram Ne Bali Ko Chhupkar Kyon Mara?,True,k7kdm72nBjU,https://youtu.be/k7kdm72nBjU?si=NJnOHq8FVwLrioHv
